LN_EXPORT,EXPORT,PARTNER,YEAR,LN_GDP_NIGERIA,LN_GDP_PARTNER,LOG_DISTANCE,COCOA_PRICE,COCOA_PRICE_SQ,ELECTION_YEARS,PARTNER_GOV_MEAN,NIGERIA_GOV_MEAN,GDP_INTERACTION,NDVI,TEMP_C,SPEI
14.711947093212574,2450854.0,France,2023,27.034361030801403,28.613561921330945,8.333991247194975,3.28066666666666,10.762773777777735,1,1.00144,-1.096374774,773.5493633584522,0.465897066568152,30.2023182049063,-0.038629677
12.852806709503223,381859.0,France,2022,27.006160286311875,28.604240624725364,8.333991247194975,2.39297916666666,5.726349292100663,0,1.0375,-1.2040060877999998,772.4907071795669,0.518759891258585,28.5326593933733,0.056405585
15.896188335189965,8009896.0,France,2021,26.974160955765555,28.578857124261013,8.333991247194975,2.42653166666666,5.888055929336078,0,1.06512,-1.1461521864,770.8906920016437,0.525727734764067,31.246494201577,-0.43129632
14.614091051532254,2222384.0,France,2020,26.938338447082764,28.512298727256855,8.333991247194975,2.36986416666666,5.616256168450664,0,1.01922,-1.204169035,768.0739530191723,0.369476022320351,25.0687606808117,-0.039621525
15.565956592490682,5757170.0,France,2018,26.93459993021348,28.56954713447247,8.333991247194975,2.29376833333333,5.261373167002762,0,1.0517800000000002,-1.2190794946,769.5093222543928,0.414299783904049,29.5976912079003,-0.044339597
15.79496061712036,7238761.0,France,2017,26.91555487076009,28.553222029853764,8.333991247194975,2.02941083333333,4.11850833045068,0,1.0687399999999998,-1.1883052111999999,768.5258142815247,0.437908600562317,28.2491048874327,-0.10346242
15.238230383012016,4148388.0,France,2016,26.90752830381704,28.53259998484284,8.333991247194975,2.89076166666666,8.356503013469405,0,1.0025600000000001,-1.2041118978,767.7417416736483,0.333887066699011,30.6095941578635,-0.16095097
16.616918852972127,16467822.0,France,2015,26.923829132852337,28.52403644607786,8.333991247194975,3.135045,9.828507152024999,1,1.0491,-1.1771220682,767.976283453453,0.53919834956766,28.5148864964499,-0.22214203
16.421840055692208,13549227.0,France,2014,26.89764793806328,28.51342539545071,8.333991247194975,3.06223999999999,9.377313817599937,0,1.10582,-1.2995489597999998,766.9440777950659,0.527583092626932,30.8980003998019,-0.3127437
16.683101799049236,17594586.0,France,2013,26.836461416210433,28.5034965207951,8.333991247194975,2.43884667208333,5.947973089931935,0,1.15748,-1.2232208966,764.9329846074061,0.507302411980817,26.1958487294239,-0.4004126
17.798199517163,53661133.0,France,2012,26.77187912672076,28.49570935516276,8.333991247194975,2.391869053,5.721037566699118,0,1.1922799999999998,-1.2161760568,762.8836864865833,0.468022026993959,29.5116279546889,-0.038858492
17.704100296493284,48841958.0,France,2011,26.730448730035295,28.493872690215184,8.333991247194975,2.98007671316666,8.880857216358203,1,1.22376,-1.2252851128,761.6540030659498,0.45442134632939,30.8158822479176,-0.39697862
17.84582967629105,56278868.0,France,2010,26.67873024612612,28.46978927253865,8.333991247194975,3.13300385383333,9.815713148134497,0,1.2883,-1.2660335304,759.5378281661139,0.410811777252926,26.1877344021035,-0.24233592
17.611136771456074,44506098.0,France,2009,26.601716836765984,28.44998346132214,8.333991247194975,2.88875032966666,8.344878467149238,0,1.21592,-1.2306422592,756.818404048767,0.369743752902434,27.1019359539629,-0.29673287
17.57372489507256,42871803.0,France,2008,26.524413954980783,28.478635555580258,8.333991247194975,2.5771163235,6.641528544850156,0,1.25868,-1.1206364990000002,755.3791183492449,0.362161878138446,25.8030446151818,-0.06749237
17.220863991266953,30124941.0,France,2007,26.45895892167694,28.47484104947443,8.333991247194975,1.95226915516666,3.8113548542151445,1,1.2455199999999997,-1.2138171078,753.4146496293242,0.469697606676352,26.8089552767383,-0.1192396
14.458757158070757,1902648.0,France,2006,26.395128804266605,28.44985109686461,8.333991247194975,1.59190223741666,2.534152733492168,0,1.27622,-1.2301845074000002,750.9374841639469,0.571827840014689,30.0789072309954,-0.121865965
8.574140471857987,5293.0,France,2003,26.185428330974926,28.376083827306637,8.333991247194975,1.75087716666666,3.0655708527546714,1,1.13706,-1.3424088358000001,743.0399093736746,0.469438653110368,29.0521601454497,0.002986471
0.0,1.0,France,2000,25.914417998382522,28.337014665490553,8.333991247194975,0.905791666666666,0.8204585434027766,0,1.21822,-1.1573612452000002,734.3372428678178,0.395012195571854,29.2491331217016,-0.22645718
11.550057459807835,103783.0,France,1998,25.859651811251265,28.26301101721782,8.333991247194975,1.67638333333333,2.8102610802777668,0,1.1387,-0.9959619995999999,730.8716240428113,0.0,27.7963848607815,-0.1563065
14.583368564639256,2155145.0,France,1996,25.805218859306773,28.204111127414624,8.333991247194975,1.45556666666666,2.118674321111092,0,1.18386,-1.0855012774000001,727.8132603751438,0.0,29.1998368435865,-0.049461573
18.351901553205487,93353279.0,Germany,2023,27.034361030801403,28.937288786203183,8.448700194970938,3.28066666666666,10.762773777777735,1,1.2889599999999999,-1.096374774,782.3011122987778,0.465897066568152,30.2023182049063,-0.038629677
18.283347757274463,87167992.0,Germany,2022,27.006160286311875,28.939956726003462,8.448700194970938,2.39297916666666,5.726349292100663,0,1.3580999999999999,-1.2040060877999998,781.5571100213789,0.518759891258585,28.5326593933733,0.056405585
